parameter_name,parameter_value,fidelity
CNOT_error_pct,0.1,0.9426764189609966
CNOT_error_pct,0.8,0.9364943851925682
CNOT_error_pct,1.5,0.9303560549403883
CNOT_error_pct,2.2,0.9242610537286462
CNOT_error_pct,2.9000000000000004,0.9182095217050317
CNOT_error_pct,3.6000000000000005,0.9122014588698348
CNOT_error_pct,4.300000000000001,0.9062368652232209
CNOT_error_pct,5.0,0.9003157407653308
