parameter_name,parameter_value,fidelity
T1_us,20.0,0.9113966301789433
T1_us,45.714285714285715,0.9333682728060266
T1_us,71.42857142857143,0.9355078512220447
T1_us,97.14285714285714,0.9355884879424601
T1_us,122.85714285714288,0.9356353449691972
T1_us,148.57142857142858,0.9356659753999514
T1_us,174.28571428571428,0.9356875988322584
T1_us,200.0,0.9357036693410489
